fpl_name,fpl_id,understat_name,understat_id
Mohamed Elyounoussi,406,Mohamed Elyounoussi,6894.0
James Ward-Prowse,407,James Ward-Prowse,843.0
Adam Armstrong,408,Adam Armstrong,4419.0
Kyle Walker-Peters,409,Kyle Walker-Peters,885.0
Jan Bednarek,410,Jan Bednarek,6042.0
Che Adams,411,Che Adams,7700.0
Nathan Tella,412,,
Lyanco Silveira Neves Vojnovic,413,Lyanco,6252.0
Yan Valery,414,Yan Valery,7280.0
Will Smallbone,415,,
Ibrahima Diallo,416,Ibrahima Diallo,6736.0
Romain Perraud,417,Romain Perraud,6500.0
Moussa Djenepo,418,Moussa Djenepo,7701.0
Tino Livramento,419,Valentino Livramento,9512.0
Mohammed Salisu,420,Mohammed Salisu,6923.0
Mateusz Lis,421,,
Gavin Bazunu,422,Gavin Bazunu,10765.0
Armel Bella-Kotchap,423,Armel Bella Kotchap,9710.0
Willy Caballero,424,,
Joe Ayodele-Aribo,512,Joe Ayodele-Aribo,10766.0
Sékou Mara,528,Sékou Mara,8970.0
Juan Larios López,622,Juan Larios,11078.0
Duje Caleta-Car,623,Duje Caleta-Car,7007.0
Samuel Edozie,624,Samuel Edozie,10072.0
Lewis Payne,647,,
Ryan Finnigan,648,,
Jimmy Morgan,671,,
Mislav Orsic,692,Mislav Orsic,11298.0
Carlos Alcaraz,693,Carlos Alcaraz,11297.0
James Bree,716,James Bree,11359.0
Kamaldeen Sulemana,731,Kamaldeen Sulemana,9630.0
Paul Onuachu,732,Paul Onuachu,11360.0
Kamari Doyle,769,Kamari Doyle,11582.0
Dominic Ballard,770,Dominic Ballard,11583.0
Samuel Amo-Ameyaw,778,Samuel Amo-Ameyaw,11618.0
Hugo Lloris,425,Hugo Lloris,637.0
Fraser Forster,426,Fraser Forster,831.0
Harry Kane,427,Harry Kane,647.0
Son Heung-min,428,Son Heung-Min,453.0
Matt Doherty,429,Matt Doherty,6852.0
Eric Dier,430,Eric Dier,643.0
Lucas Rodrigues Moura da Silva,431,Lucas Moura,3293.0
Pierre-Emile Højbjerg,433,Pierre-Emile Højbjerg,343.0
Ben Davies,432,Ben Davies,660.0
Harry Winks,434,,
Davinson Sánchez,435,Davinson Sánchez,6249.0
Ryan Sessegnon,436,Ryan Sessegnon,6837.0
Steven Bergwijn,437,,
Sergio Reguilón,438,,
Japhet Tanganga,439,Japhet Tanganga,8222.0
Rodrigo Bentancur,440,Rodrigo Bentancur,6108.0
Oliver Skipp,441,Oliver Skipp,7198.0
Joe Rodon,442,,
Cristian Romero,443,Cristian Romero,7218.0
Yves Bissouma,444,Yves Bissouma,5609.0
Emerson Leite de Souza Junior,445,Emerson,7430.0
Dejan Kulusevski,446,Dejan Kulusevski,6691.0
Dane Scarlett,447,,
Ivan Perišić,448,Ivan Perisic,448.0
Harvey White,449,Harvey White,8458.0
Pape Matar Sarr,450,Pape Sarr,9021.0
Brandon Austin,451,,
Alfie Devine,452,,
Troy Parrott,453,,
Richarlison de Andrade,454,Richarlison,6026.0
Clément Lenglet,513,Clement Lenglet,5050.0
Djed Spence,522,Djed Spence,10764.0
Bryan Gil Salvatierra,554,Bryan Gil Salvatierra,7338.0
Arnaut Danjuma,713,Arnaut Danjuma Groeneveld,8066.0
Pedro Porro,733,Pedro Porro,6912.0
Romaine Mundle,748,,
George Abbott,758,George Abbott,11509.0
Matthew Craig,764,Matthew Craig,10579.0
Yago de Santiago Alonso,777,,
Danny Ings,30,Danny Ings,986.0
Lukasz Fabianski,455,Lukasz Fabianski,706.0
Angelo Ogbonna,456,Angelo Ogbonna,528.0
Aaron Cresswell,457,Aaron Cresswell,534.0
Michail Antonio,458,Michail Antonio,531.0
Manuel Lanzini,460,Manuel Lanzini,535.0
Kurt Zouma,461,Kurt Zouma,935.0
Arthur Masuaku,462,,
Vladimir Coufal,463,Vladimir Coufal,8965.0
Saïd Benrahma,464,Said Benrahma,3585.0
Jarrod Bowen,465,Jarrod Bowen,1776.0
Nikola Vlasic,466,,
Declan Rice,467,Declan Rice,5553.0
Tomas Soucek,468,Tomas Soucek,8288.0
Pablo Fornals Malla,469,Pablo Fornals,2335.0
Ben Johnson,471,Ben Johnson,6424.0
Nayef Aguerd,472,Naif Aguerd,6935.0
Alphonse Areola,473,Alphonse Areola,2310.0
Flynn Downes,509,Flynn Downes,10845.0
Gianluca Scamacca,529,Gianluca Scamacca,6253.0
Emerson Palmieri dos Santos,545,Emerson,1245.0
Conor Coventry,556,Conor Coventry,7239.0
Armstrong Oko-Flex,572,,
Maxwel Cornet,575,Maxwel Cornet,3278.0
Thilo Kehrer,588,Thilo Kehrer,2674.0
Lucas Tolentino Coelho de Lima,603,Lucas Paquetá,7365.0
Divin Mubama,669,Divin Mubama,11242.0
Joseph Anang,739,,
Krisztián Hegyi,740,,
Kaelan Casey,746,,
Craig Dawson,459,Craig Dawson,804.0
Raúl Jiménez,476,Raúl Jiménez,4105.0
Jonathan Castro Otto,477,Jonny,2280
José Malheiro de Sá,478,José Sá,9740.0
Rúben da Silva Neves,480,Rúben Neves,6853.0
Hwang Hee-chan,481,Hee-Chan Hwang,8845.0
Nélson Cabral Semedo,482,Nélson Semedo,6163.0
Daniel Castelo Podence,483,Daniel Podence,8291.0
Max Kilman,484,Max Kilman,7332.0
Luke Cundle,485,,
Pedro Lomba Neto,486,Pedro Neto,6382.0
Rayan Aït-Nouri,487,Rayan Ait Nouri,6674.0
Fabio Silva,488,,
Toti António Gomes,489,Toti,10293
Francisco Jorge Tomás Oliveira,490,,
Adama Traoré Diarra,491,Adama Traoré,900.0
Matija Šarkić,492,,
Yerson Mosquera Valdelamar,494,,
João Filipe Iria Santos Moutinho,503,João Moutinho,3422
Nathan Collins,516,Nathan Collins,9733.0
Jackson Smith,557,,
Hugo Bueno López,558,Hugo Bueno,10140.0
Joseph Hodge,566,Joseph Hodge,10755.0
Connor Ronan,567,Connor Ronan,10753.0
Chem Campbell,568,Chem Campbell,9741.0
Gonçalo Manuel Ganchinho Guedes,579,Gonçalo Guedes,5682
Matheus Luiz Nunes,589,Matheus Nunes,11000.0
Sasa Kalajdzic,608,Sasa Kalajdzic,8812.0
Diego Da Silva Costa,625,Diego Costa,802.0
Boubacar Traoré,629,Boubacar Traore,8119.0
Nathan Fraser,657,,
Harvey Griffiths,658,,
Dexter Lembikisa,664,Dexter Lembikisa,11233.0
Matheus Santos Carneiro Da Cunha,682,Matheus Cunha,7080.0
Mario Lemina,698,Mario Lemina,1299.0
Pablo Sarabia,704,Pablo Sarabia,2199.0
Daniel Bentley,717,Daniel Bentley,11361.0
João Victor Gomes da Silva,721,João Gomes,11384
